| pretrain       | Iter: 0 | T: 0:11:11 | BS: 2746 | Batched Update FPS: 8.0667
| pretrain       | Iter: 0 | T: 0:11:20 | BS: 2746 | Batched Update FPS: 8.4237
| pretrain       | Iter: 0 | T: 0:11:29 | BS: 2746 | Batched Update FPS: 8.1553
| pretrain       | Iter: 0 | T: 0:11:38 | BS: 2746 | Batched Update FPS: 8.0635
| pretrain       | Iter: 0 | T: 0:11:47 | BS: 2746 | Batched Update FPS: 8.1733
| pretrain       | Iter: 0 | T: 0:11:56 | BS: 2746 | Batched Update FPS: 8.2499
| pretrain       | Iter: 0 | T: 0:12:05 | BS: 2746 | Batched Update FPS: 8.0812
| pretrain       | Iter: 0 | T: 0:12:14 | BS: 2746 | Batched Update FPS: 8.1178
| pretrain       | Iter: 0 | T: 0:12:23 | BS: 2746 | Batched Update FPS: 8.1654
| pretrain       | Iter: 0 | T: 0:12:32 | BS: 2746 | Batched Update FPS: 8.0389
| pretrain       | Iter: 0 | T: 0:12:41 | BS: 2746 | Batched Update FPS: 8.3555
| pretrain       | Iter: 0 | T: 0:12:50 | BS: 2746 | Batched Update FPS: 8.1143
| pretrain       | Iter: 0 | T: 0:12:59 | BS: 2746 | Batched Update FPS: 8.4400
| pretrain       | Iter: 0 | T: 0:13:08 | BS: 2746 | Batched Update FPS: 8.3788
| pretrain       | Iter: 0 | T: 0:13:17 | BS: 2746 | Batched Update FPS: 8.1972
| pretrain_eval  | Iter: 0 | S: 7500 | E: 0 | L: 105 | R: 1.0000 | T: 0:13:46
| pretrain       | Iter: 0 | T: 0:13:57 | BS: 2746 | Batched Update FPS: 8.2471
| pretrain       | Iter: 0 | T: 0:14:06 | BS: 2746 | Batched Update FPS: 8.1614
| pretrain       | Iter: 0 | T: 0:14:15 | BS: 2746 | Batched Update FPS: 8.0578
| pretrain       | Iter: 0 | T: 0:14:24 | BS: 2746 | Batched Update FPS: 8.1214
| pretrain       | Iter: 0 | T: 0:14:33 | BS: 2746 | Batched Update FPS: 8.4530
| pretrain       | Iter: 0 | T: 0:14:42 | BS: 2746 | Batched Update FPS: 8.0326
| pretrain       | Iter: 0 | T: 0:14:51 | BS: 2746 | Batched Update FPS: 8.1342
| pretrain       | Iter: 0 | T: 0:15:00 | BS: 2746 | Batched Update FPS: 8.2754
| pretrain       | Iter: 0 | T: 0:15:09 | BS: 2746 | Batched Update FPS: 8.1244
| pretrain       | Iter: 0 | T: 0:15:18 | BS: 2746 | Batched Update FPS: 8.1508
| pretrain       | Iter: 0 | T: 0:15:27 | BS: 2746 | Batched Update FPS: 8.4246
| pretrain       | Iter: 0 | T: 0:15:36 | BS: 2746 | Batched Update FPS: 8.2349
| pretrain       | Iter: 0 | T: 0:15:45 | BS: 2746 | Batched Update FPS: 8.0978
| pretrain       | Iter: 0 | T: 0:15:54 | BS: 2746 | Batched Update FPS: 8.3806
| pretrain       | Iter: 0 | T: 0:16:03 | BS: 2746 | Batched Update FPS: 8.1625
| pretrain       | Iter: 0 | T: 0:16:12 | BS: 2746 | Batched Update FPS: 8.1386
| pretrain       | Iter: 0 | T: 0:16:20 | BS: 2746 | Batched Update FPS: 8.4548
| pretrain       | Iter: 0 | T: 0:16:29 | BS: 2746 | Batched Update FPS: 8.0778
| pretrain       | Iter: 0 | T: 0:16:38 | BS: 2746 | Batched Update FPS: 8.1353
| pretrain       | Iter: 0 | T: 0:16:47 | BS: 2746 | Batched Update FPS: 8.2835
| pretrain       | Iter: 0 | T: 0:16:56 | BS: 2746 | Batched Update FPS: 8.4332
| pretrain       | Iter: 0 | T: 0:17:05 | BS: 2746 | Batched Update FPS: 8.4472
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
wandb: WARNING `format` argument was not provided, defaulting to `gif`. This parameter will be required in v0.20.0, please specify the format explicitly.
wandb: Encoding video...
| pretrain       | Iter: 0 | T: 0:17:14 | BS: 2746 | Batched Update FPS: 8.4143
| pretrain       | Iter: 0 | T: 0:17:23 | BS: 2746 | Batched Update FPS: 8.0761
| pretrain       | Iter: 0 | T: 0:17:32 | BS: 2746 | Batched Update FPS: 8.1610
| pretrain_eval  | Iter: 0 | S: 10000 | E: 0 | L: 99 | R: 1.0000 | T: 0:18:00
| pretrain       | Iter: 0 | T: 0:18:11 | BS: 2746 | Batched Update FPS: 8.1482
| pretrain       | Iter: 0 | T: 0:18:20 | BS: 2746 | Batched Update FPS: 8.1692
| pretrain       | Iter: 0 | T: 0:18:28 | BS: 2746 | Batched Update FPS: 8.1603
| pretrain       | Iter: 0 | T: 0:18:37 | BS: 2746 | Batched Update FPS: 8.1551
| pretrain       | Iter: 0 | T: 0:18:46 | BS: 2746 | Batched Update FPS: 8.0730
| pretrain       | Iter: 0 | T: 0:18:55 | BS: 2746 | Batched Update FPS: 8.1028
| pretrain       | Iter: 0 | T: 0:19:04 | BS: 2746 | Batched Update FPS: 8.1739
| pretrain       | Iter: 0 | T: 0:19:13 | BS: 2746 | Batched Update FPS: 8.4105
| pretrain       | Iter: 0 | T: 0:19:22 | BS: 2746 | Batched Update FPS: 8.4801
| pretrain       | Iter: 0 | T: 0:19:31 | BS: 2746 | Batched Update FPS: 8.2862
| pretrain       | Iter: 0 | T: 0:19:40 | BS: 2746 | Batched Update FPS: 8.2299
| pretrain       | Iter: 0 | T: 0:19:49 | BS: 2746 | Batched Update FPS: 8.0188
| pretrain       | Iter: 0 | T: 0:19:58 | BS: 2746 | Batched Update FPS: 8.4379
| pretrain       | Iter: 0 | T: 0:20:07 | BS: 2746 | Batched Update FPS: 8.1643
| pretrain       | Iter: 0 | T: 0:20:16 | BS: 2746 | Batched Update FPS: 8.0086
| pretrain       | Iter: 0 | T: 0:20:25 | BS: 2746 | Batched Update FPS: 8.1922
| pretrain       | Iter: 0 | T: 0:20:33 | BS: 2746 | Batched Update FPS: 8.0216
| pretrain       | Iter: 0 | T: 0:20:42 | BS: 2746 | Batched Update FPS: 8.0997
| pretrain       | Iter: 0 | T: 0:20:51 | BS: 2746 | Batched Update FPS: 8.1200
| pretrain       | Iter: 0 | T: 0:21:00 | BS: 2746 | Batched Update FPS: 8.0739
| pretrain       | Iter: 0 | T: 0:21:09 | BS: 2746 | Batched Update FPS: 8.1788
| pretrain       | Iter: 0 | T: 0:21:18 | BS: 2746 | Batched Update FPS: 8.2498
| pretrain       | Iter: 0 | T: 0:21:27 | BS: 2746 | Batched Update FPS: 8.0798
| pretrain       | Iter: 0 | T: 0:21:36 | BS: 2746 | Batched Update FPS: 8.1546
| pretrain       | Iter: 0 | T: 0:21:45 | BS: 2746 | Batched Update FPS: 8.1877
| pretrain_eval  | Iter: 0 | S: 12500 | E: 0 | L: 200 | R: 0.0000 | T: 0:22:43
| pretrain       | Iter: 0 | T: 0:22:56 | BS: 2746 | Batched Update FPS: 8.3580
| pretrain       | Iter: 0 | T: 0:23:08 | BS: 2746 | Batched Update FPS: 4.4201
| pretrain       | Iter: 0 | T: 0:23:24 | BS: 2746 | Batched Update FPS: 4.4255
| pretrain       | Iter: 0 | T: 0:23:40 | BS: 2746 | Batched Update FPS: 4.4004
| pretrain       | Iter: 0 | T: 0:23:55 | BS: 2746 | Batched Update FPS: 4.4111
| pretrain       | Iter: 0 | T: 0:24:11 | BS: 2746 | Batched Update FPS: 4.8465
| pretrain       | Iter: 0 | T: 0:24:27 | BS: 2746 | Batched Update FPS: 4.8398
| pretrain       | Iter: 0 | T: 0:24:43 | BS: 2746 | Batched Update FPS: 4.3653
| pretrain       | Iter: 0 | T: 0:24:58 | BS: 2746 | Batched Update FPS: 5.6322
| pretrain       | Iter: 0 | T: 0:25:14 | BS: 2746 | Batched Update FPS: 4.6772
| pretrain       | Iter: 0 | T: 0:25:30 | BS: 2746 | Batched Update FPS: 4.3248
| pretrain       | Iter: 0 | T: 0:25:45 | BS: 2746 | Batched Update FPS: 4.3596
| pretrain       | Iter: 0 | T: 0:26:01 | BS: 2746 | Batched Update FPS: 4.5991
| pretrain       | Iter: 0 | T: 0:26:17 | BS: 2746 | Batched Update FPS: 4.8430
| pretrain       | Iter: 0 | T: 0:26:33 | BS: 2746 | Batched Update FPS: 4.4572
| pretrain       | Iter: 0 | T: 0:26:48 | BS: 2746 | Batched Update FPS: 4.3723
| pretrain       | Iter: 0 | T: 0:27:04 | BS: 2746 | Batched Update FPS: 4.6895
| pretrain       | Iter: 0 | T: 0:27:20 | BS: 2746 | Batched Update FPS: 4.6353
| pretrain       | Iter: 0 | T: 0:27:35 | BS: 2746 | Batched Update FPS: 4.2882
| pretrain       | Iter: 0 | T: 0:27:51 | BS: 2746 | Batched Update FPS: 5.2992
| pretrain       | Iter: 0 | T: 0:28:07 | BS: 2746 | Batched Update FPS: 4.3730
